"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C01_008E","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C04_006E"
"0500000US40017","Canadian County, Oklahoma","41932","1014","2.7","1.1","3.5","1.2","7.5","1.9","9.5","1.8","14.2","2.4","22.4","2.8","2.1","17.3","2.5","3.8","1.1","4.1","1.4","62357","5230","76932","4888","32.0","(X)","(X)","(X)","(X)","(X)","31299","1356","2.2","1.2","1.6","0.8","3.6","1.4","7.1","1.8","13.7","3.0","25.7","3.4","16.7","2.7","20.3","2.8","4.5","1.3","4.5","1.5","69753","2680","85591","5267","(X)","(X)","30.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79403","4474","14.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10633","1335","6.9","3.3","9.3","4.3","17.9","5.1","16.8","5.5","4.8","12.4","3.9","8.4","3.5","6.5","3.3","1.7","2.1","2.8","2.8","34567","3634","48613","7510","(X)","(X)","(X)","(X)","34.8","(X)","17.4"
"0500000US40027","Cleveland County, Oklahoma","97706","1726","6.7","1.2","4.0","1.0","10.5","1.6","10.2","1.2","14.3","1.7","19.5","2.0","1.7","13.9","1.4","4.4","1.0","3.2","0.8","53754","2749","70258","3310","23.4","(X)","(X)","(X)","(X)","(X)","65974","2353","3.9","1.2","2.2","1.0","7.5","1.7","8.2","1.4","13.3","2.0","21.4","2.3","16.2","2.2","17.5","1.9","5.4","1.4","4.4","1.2","67027","4511","82679","4208","(X)","(X)","22.9","(X)","(X)","(X)","49927","2366","1.4","0.9","1.4","1.0","5.4","1.5","6.1","1.5","12.2","2.0","21.7","2.4","18.3","2.5","21.6","2.2","6.3","1.5","5.7","1.6","77219","4738","13.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31732","2346","12.9","2.6","8.2","2.2","17.0","2.9","15.2","3.0","3.1","15.7","3.2","7.2","2.4","5.0","2.0","2.4","1.7","0.3","0.3","32138","3148","42141","3496","(X)","(X)","(X)","(X)","23.0","(X)","16.1"
"0500000US40031","Comanche County, Oklahoma","43470","1497","9.0","1.7","7.4","2.0","8.8","1.9","11.6","2.3","19.4","2.9","18.8","2.6","2.0","9.3","2.0","2.4","0.9","1.5","1.0","44874","1629","55059","2424","28.6","(X)","(X)","(X)","(X)","(X)","28105","1671","7.1","2.1","2.8","1.5","8.8","2.6","11.6","2.7","17.7","2.6","19.9","3.3","14.3","2.7","13.3","2.7","3.1","1.2","1.5","1.0","53520","5523","62565","3256","(X)","(X)","27.3","(X)","(X)","(X)","19854","1514","4.2","2.1","2.0","1.2","3.8","1.7","10.6","3.3","15.2","3.1","23.4","3.7","17.7","3.7","16.6","3.5","4.4","1.7","2.1","1.4","65124","6090","11.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15365","1516","14.6","3.7","14.8","4.2","12.9","3.4","9.6","3.2","6.2","16.7","4.8","4.8","2.5","3.1","2.3","0.0","0.6","1.5","2.3","33582","4211","38122","4394","(X)","(X)","(X)","(X)","26.7","(X)","22.1"
"0500000US40037","Creek County, Oklahoma","26628","629","8.2","1.6","7.6","1.8","12.3","2.0","12.0","2.2","14.6","2.2","21.6","2.5","2.1","8.2","1.6","2.3","1.3","2.2","0.9","44444","3586","56592","3358","29.5","(X)","(X)","(X)","(X)","(X)","18947","971","6.0","1.8","3.7","1.8","9.5","2.0","12.3","2.3","16.0","2.7","22.9","2.8","13.4","2.7","10.7","2.1","2.7","1.6","2.8","1.2","51366","1702","64528","4140","(X)","(X)","30.3","(X)","(X)","(X)","15265","896","2.3","1.1","2.9","1.9","8.8","2.1","10.8","2.4","16.6","3.0","25.3","3.4","14.0","3.0","13.0","2.5","3.0","1.8","3.5","1.4","56332","3330","11.0","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7681","817","15.4","4.2","16.9","3.9","18.5","4.4","12.9","5.1","4.5","15.3","5.7","5.0","3.8","1.5","1.1","1.4","1.7","0.8","1.4","24501","4223","35062","4789","(X)","(X)","(X)","(X)","25.2","(X)","12.3"
"0500000US40101","Muskogee County, Oklahoma","26128","666","12.6","2.2","7.3","2.0","14.9","2.2","13.0","2.5","14.7","2.4","19.8","2.9","2.3","5.5","1.8","0.9","0.7","1.3","1.0","37233","3624","48318","4781","42.4","(X)","(X)","(X)","(X)","(X)","17357","1037","7.2","2.4","3.6","1.7","12.5","2.6","11.6","2.9","17.4","3.2","23.7","4.0","13.7","3.1","7.3","2.6","1.0","0.8","2.0","1.5","48160","3073","58381","6756","(X)","(X)","45.8","(X)","(X)","(X)","12333","1055","3.5","1.9","2.0","1.3","9.4","2.9","10.5","3.1","17.8","3.7","27.5","5.2","16.0","4.3","9.2","3.3","1.3","1.1","2.8","2.0","53987","2516","10.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8771","940","23.9","4.9","16.1","5.2","19.8","5.0","15.2","5.2","3.4","12.0","3.9","3.2","2.3","0.9","1.4","0.8","1.4","0.0","1.0","20341","3531","26935","3581","(X)","(X)","(X)","(X)","34.7","(X)","8.1"
"0500000US40109","Oklahoma County, Oklahoma","284720","2970","9.3","0.7","6.0","0.6","12.7","1.0","12.4","0.9","15.0","0.8","17.6","1.0","0.7","9.3","0.7","3.2","0.4","3.5","0.4","43460","1329","64606","2873","25.1","(X)","(X)","(X)","(X)","(X)","173255","3794","6.5","0.8","3.7","0.7","10.0","1.1","10.1","1.1","13.6","1.2","19.4","1.3","14.0","1.1","12.7","1.1","4.6","0.6","5.3","0.6","56988","1729","79973","4407","(X)","(X)","24.5","(X)","(X)","(X)","119268","3268","1.6","0.5","1.9","0.5","6.5","0.9","8.7","1.2","12.4","1.3","21.6","1.5","17.7","1.5","16.2","1.5","6.3","1.0","7.1","0.9","71666","2083","11.0","97025","6263","(X)","(X)","(X)","(X)","(X)","(X)","111465","3455","15.0","1.4","9.7","1.2","17.4","2.0","15.7","1.6","1.5","13.9","1.4","5.9","1.0","3.9","0.7","0.7","0.3","0.7","0.3","30138","1001","38642","1527","(X)","(X)","(X)","(X)","24.4","(X)","17.1"
"0500000US40119","Payne County, Oklahoma","29867","1203","12.8","3.2","8.9","2.4","15.1","3.3","12.0","3.4","16.2","3.4","13.8","2.7","2.2","5.6","2.2","3.4","1.4","3.1","1.7","35831","3638","52066","4385","28.0","(X)","(X)","(X)","(X)","(X)","16185","1201","5.6","3.1","2.9","1.8","7.9","3.4","11.6","4.6","19.7","5.5","19.4","3.8","13.9","3.8","8.0","3.4","6.1","2.6","5.0","3.0","54209","5898","70599","6787","(X)","(X)","25.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67106","7177","9.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13682","1136","21.6","6.1","16.1","4.9","24.4","5.6","12.3","4.5","4.5","5.9","2.8","2.8","1.6","1.5","1.4","0.3","0.5","0.8","1.0","20167","2495","28148","4012","(X)","(X)","(X)","(X)","28.7","(X)","14.2"
"0500000US40125","Pottawatomie County, Oklahoma","26333","878","9.3","1.7","6.8","1.5","12.6","1.9","12.1","2.2","17.0","2.5","19.2","2.7","2.0","7.9","1.4","1.7","0.9","1.8","1.0","42440","2104","53615","2808","30.4","(X)","(X)","(X)","(X)","(X)","18029","945","6.9","1.7","4.3","1.5","8.7","2.2","12.3","2.6","16.5","2.6","22.0","3.2","14.0","2.4","10.7","2.1","2.1","1.3","2.6","1.4","52267","4918","62577","4058","(X)","(X)","31.4","(X)","(X)","(X)","13862","874","2.4","1.2","3.3","1.5","6.6","1.7","12.8","2.9","17.0","3.2","23.8","3.5","15.8","2.6","12.9","2.6","2.8","1.6","2.6","1.4","58967","4145","11.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8304","761","17.8","4.4","12.4","3.6","20.9","5.0","12.7","3.6","5.3","12.2","3.7","4.1","2.9","1.1","1.1","0.8","1.0","0.0","1.1","24241","3561","31230","3061","(X)","(X)","(X)","(X)","26.7","(X)","18.0"
"0500000US40131","Rogers County, Oklahoma","33022","578","5.2","1.3","4.8","1.2","10.8","1.8","8.7","1.7","14.4","2.1","23.4","2.6","1.8","14.0","1.9","3.8","1.2","1.2","0.6","56041","3046","66367","3990","30.5","(X)","(X)","(X)","(X)","(X)","24488","840","2.3","1.0","2.3","1.0","7.9","2.0","7.7","1.8","15.1","2.3","23.6","3.1","17.1","2.5","18.2","2.5","4.6","1.5","1.1","0.7","65566","2703","73566","3229","(X)","(X)","30.2","(X)","(X)","(X)","18969","955","0.7","0.6","0.7","0.6","5.5","2.2","7.1","2.1","11.5","2.3","26.1","3.9","19.6","3.1","21.4","3.3","5.9","1.9","1.5","0.9","72361","4554","13.7","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8534","795","14.9","4.3","12.6","3.4","19.5","4.6","12.8","4.0","4.5","19.7","4.8","3.0","1.7","0.8","0.7","1.3","1.3","0.8","1.3","26509","2992","41634","13185","(X)","(X)","(X)","(X)","29.4","(X)","14.6"
"0500000US40143","Tulsa County, Oklahoma","242564","1786","7.9","0.5","5.7","0.5","12.5","0.7","11.3","0.7","15.0","0.9","18.8","0.9","0.9","10.2","0.7","4.0","0.5","4.0","0.4","47315","1159","66464","1619","24.9","(X)","(X)","(X)","(X)","(X)","154053","2456","5.4","0.5","4.1","0.5","9.1","0.7","10.0","0.8","13.7","1.1","20.3","1.0","12.9","1.1","13.8","1.0","5.5","0.7","5.3","0.7","58463","1714","79139","2214","(X)","(X)","25.3","(X)","(X)","(X)","107008","2366","1.7","0.4","1.7","0.4","4.6","0.6","8.4","0.9","12.1","1.3","22.4","1.3","16.2","1.4","18.1","1.4","7.5","1.0","7.3","0.9","73672","2148","10.6","96304","2856","(X)","(X)","(X)","(X)","(X)","(X)","88511","2399","13.4","1.1","9.2","1.0","19.9","1.6","14.1","1.4","1.4","15.2","1.5","5.7","1.0","3.3","0.6","1.2","0.4","1.7","0.5","29992","1544","41904","1874","(X)","(X)","(X)","(X)","22.7","(X)","16.4"
"0500000US40145","Wagoner County, Oklahoma","27041","587","4.5","1.3","5.8","1.5","9.0","1.7","10.6","2.0","16.0","2.5","22.3","2.9","2.6","11.5","2.2","1.7","0.8","2.0","1.0","54507","3181","64371","3687","26.4","(X)","(X)","(X)","(X)","(X)","20644","871","2.6","1.1","3.6","1.3","6.7","1.7","10.6","2.0","14.8","2.5","23.3","3.5","18.9","3.0","14.6","2.8","2.2","1.0","2.7","1.4","61360","2348","72577","4837","(X)","(X)","26.3","(X)","(X)","(X)","16057","862","0.8","0.7","1.5","1.0","4.4","1.5","8.5","2.3","14.1","2.9","24.7","4.4","22.2","3.8","17.6","3.5","2.7","1.3","3.5","1.8","70106","6959","16.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6397","804","11.5","3.8","13.4","4.7","17.4","4.8","13.1","4.0","4.6","21.3","6.0","5.7","3.2","0.6","0.7","0.0","1.4","0.0","1.4","31094","3805","34894","2923","(X)","(X)","(X)","(X)","23.9","(X)","17.2"
"0500000US41003","Benton County, Oregon","33395","1129","12.8","2.6","6.2","2.3","11.0","2.1","7.8","2.1","11.5","2.6","15.1","2.5","2.8","14.8","2.5","5.9","1.7","3.2","1.2","51133","5803","67411","4383","27.6","(X)","(X)","(X)","(X)","(X)","18639","1307","3.2","2.0","2.2","2.0","10.2","2.4","5.8","2.3","10.5","3.1","18.4","3.7","14.7","4.1","20.5","3.4","9.3","2.4","5.1","2.0","74702","3841","89322","6904","(X)","(X)","26.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","83755","8856","11.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14756","1293","26.3","5.1","11.4","4.0","12.4","3.9","10.8","3.7","3.5","11.0","3.6","7.2","3.7","7.2","3.7","1.5","1.5","0.8","1.0","24931","5943","38035","5050","(X)","(X)","(X)","(X)","27.9","(X)","11.4"
"0500000US41005","Clackamas County, Oregon","146422","2126","5.0","0.9","3.8","0.9","7.9","1.1","8.0","0.9","13.3","1.5","20.3","1.6","1.4","16.7","1.4","6.0","1.0","5.3","0.7","64410","2337","81924","2470","25.7","(X)","(X)","(X)","(X)","(X)","100731","2972","3.2","0.8","1.4","0.6","5.2","1.3","6.4","1.1","12.7","1.8","20.7","2.0","15.4","1.8","20.4","1.8","7.8","1.4","6.9","1.0","75699","3502","94927","3337","(X)","(X)","24.6","(X)","(X)","(X)","78750","3120","1.4","0.6","0.6","0.4","2.7","1.0","4.7","0.9","11.2","1.7","19.4","2.2","17.5","2.1","24.4","2.1","9.7","1.8","8.5","1.3","89564","2832","13.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","45691","2550","10.0","2.3","9.4","2.2","15.4","2.4","13.0","2.1","2.2","18.8","2.7","8.0","2.2","7.1","2.1","2.1","1.0","1.4","0.9","37402","3832","49684","3732","(X)","(X)","(X)","(X)","26.0","(X)","14.8"
"0500000US41017","Deschutes County, Oregon","66086","2029","7.5","2.1","6.4","2.1","13.3","2.2","9.0","1.8","16.1","2.5","17.5","2.7","1.9","12.1","2.3","2.2","0.8","3.2","1.0","47576","3476","64640","4812","25.0","(X)","(X)","(X)","(X)","(X)","43595","2434","6.3","2.4","5.4","2.6","8.5","2.4","7.6","2.2","15.8","3.5","19.2","3.5","15.2","2.7","15.1","3.4","3.2","1.2","3.7","1.6","56431","4494","73981","6765","(X)","(X)","26.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65647","4699","12.7","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22491","2137","14.4","5.1","7.9","3.3","20.3","4.8","11.2","3.4","4.4","13.9","3.7","7.2","3.0","6.4","3.0","1.0","0.8","1.6","1.3","31665","6026","44914","6529","(X)","(X)","(X)","(X)","21.8","(X)","16.2"
"0500000US41019","Douglas County, Oregon","43348","1456","8.5","2.1","6.9","1.8","13.9","1.9","14.9","2.8","15.6","2.8","19.5","2.8","2.6","6.1","1.6","1.9","0.9","1.0","0.7","39757","2918","50620","3231","28.6","(X)","(X)","(X)","(X)","(X)","29532","1827","7.0","2.5","5.0","1.9","9.5","2.9","14.7","3.3","15.6","3.6","21.3","3.7","15.3","3.7","8.3","2.3","2.0","1.1","1.3","1.0","48056","5004","57879","4185","(X)","(X)","29.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","55864","5066","11.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13816","1739","13.5","4.5","11.8","4.5","24.3","4.7","15.9","4.6","4.8","12.2","5.4","3.0","2.4","2.1","1.6","1.2","1.4","0.4","0.5","25162","4082","32488","3787","(X)","(X)","(X)","(X)","25.5","(X)","15.7"
"0500000US41029","Jackson County, Oregon","80957","2082","8.0","1.5","6.4","1.3","12.4","1.8","10.3","1.4","18.8","2.3","20.0","2.3","1.7","7.4","1.4","2.3","0.9","2.9","1.0","44810","2045","59424","4143","23.9","(X)","(X)","(X)","(X)","(X)","52455","2202","4.3","1.3","4.0","1.4","10.6","2.2","9.0","1.5","19.4","2.7","21.2","3.0","15.5","2.4","10.1","2.2","2.3","1.0","3.6","1.3","53066","3483","68950","5633","(X)","(X)","23.1","(X)","(X)","(X)","39799","2511","1.4","0.8","1.9","1.0","7.4","1.9","8.1","1.7","20.0","3.0","23.6","3.4","17.7","3.0","13.0","2.9","2.9","1.3","4.0","1.3","61804","4432","11.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28502","2041","15.8","3.4","12.3","3.0","16.6","3.0","12.7","3.0","3.5","16.8","4.3","4.2","1.8","1.4","1.0","2.0","1.9","0.8","0.8","29069","5178","37413","3921","(X)","(X)","(X)","(X)","21.7","(X)","17.6"
"0500000US41033","Josephine County, Oregon","34048","1036","12.2","3.2","7.6","2.6","16.0","2.6","15.0","2.9","14.3","2.6","14.6","3.0","3.1","6.8","1.7","1.1","0.8","1.1","0.6","34430","2670","47981","3967","28.1","(X)","(X)","(X)","(X)","(X)","22779","1327","10.3","3.5","4.7","2.5","10.4","2.8","16.0","3.0","14.7","3.6","17.8","4.0","13.7","4.2","9.7","2.5","1.5","1.1","1.4","0.9","42497","6075","56276","5371","(X)","(X)","27.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","51567","3413","11.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11269","1192","20.8","7.1","15.2","5.5","27.7","6.1","12.5","5.3","5.0","5.6","3.8","5.8","3.7","0.7","0.9","0.5","0.8","0.0","1.4","19408","2815","26602","3793","(X)","(X)","(X)","(X)","25.4","(X)","11.2"
"0500000US41035","Klamath County, Oregon","29287","933","10.9","3.1","8.0","2.5","14.0","3.1","12.9","3.5","17.7","2.9","17.1","3.0","2.5","6.1","2.1","1.2","0.7","1.9","1.1","38987","5172","49315","3374","22.8","(X)","(X)","(X)","(X)","(X)","18973","1243","6.8","2.9","4.0","2.1","13.5","3.7","12.0","3.9","19.1","3.6","18.0","3.8","12.5","3.0","9.5","3.3","1.8","1.1","2.8","1.6","47758","3416","59182","5234","(X)","(X)","24.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","56947","9738","10.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10314","1240","23.4","7.6","13.4","5.1","19.7","6.5","13.8","6.1","3.9","12.9","5.1","5.4","3.9","0.0","1.5","0.0","1.5","0.4","0.6","21091","3741","28249","4117","(X)","(X)","(X)","(X)","14.0","(X)","11.0"
"0500000US41039","Lane County, Oregon","146327","2006","11.6","1.4","6.0","0.9","13.8","1.4","12.0","1.4","14.3","1.2","17.4","1.4","1.1","9.3","1.1","2.5","0.5","1.7","0.5","40675","1785","55906","2579","23.7","(X)","(X)","(X)","(X)","(X)","86257","2599","6.5","1.4","3.8","1.0","10.1","1.5","11.1","1.7","15.3","1.7","21.0","2.0","13.6","1.5","12.9","1.6","3.3","0.8","2.4","0.7","52570","2447","67944","4166","(X)","(X)","21.6","(X)","(X)","(X)","61898","2405","1.8","0.8","2.0","0.9","6.9","1.3","10.0","2.0","14.6","2.0","23.5","2.4","16.7","2.0","17.0","2.0","4.4","1.1","3.0","1.0","64346","2790","11.2","79008","4608","(X)","(X)","(X)","(X)","(X)","(X)","60070","2792","21.0","2.8","8.9","1.8","19.4","2.4","14.2","1.9","2.2","13.2","1.7","5.1","1.5","3.6","1.2","0.8","0.3","0.8","0.5","25597","2456","35616","2429","(X)","(X)","(X)","(X)","24.3","(X)","13.2"
"0500000US41043","Linn County, Oregon","43905","1556","8.1","2.3","5.8","1.6","17.4","2.8","9.4","2.1","15.7","2.6","22.5","3.3","2.1","8.4","1.9","1.5","0.7","1.2","0.9","43489","4116","52156","3324","30.8","(X)","(X)","(X)","(X)","(X)","30562","1940","4.1","1.8","3.9","1.9","13.3","3.3","9.1","2.4","16.0","3.1","25.8","4.0","12.6","2.9","11.2","2.6","2.2","1.1","1.6","1.3","53412","3707","61240","4606","(X)","(X)","30.3","(X)","(X)","(X)","24159","1860","1.4","1.2","2.4","1.8","10.7","3.1","7.9","2.2","16.1","3.9","28.6","4.6","15.1","3.5","14.0","3.1","2.8","1.4","1.1","0.8","57910","3072","10.1","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13343","1689","18.4","5.6","12.0","3.6","27.9","6.4","9.6","3.9","4.6","12.1","4.7","3.3","2.2","2.1","2.2","0.0","1.2","0.0","1.2","19303","2041","28821","2949","(X)","(X)","(X)","(X)","27.1","(X)","14.5"
"0500000US41047","Marion County, Oregon","114388","1715","9.6","1.6","6.0","1.2","11.0","1.5","11.6","1.5","16.0","1.5","20.5","1.9","1.3","9.7","1.3","2.4","0.7","1.4","0.4","45422","2283","57495","2426","25.6","(X)","(X)","(X)","(X)","(X)","81627","2721","7.3","1.7","4.6","1.3","9.6","1.7","11.4","1.9","13.4","1.6","23.1","2.4","14.3","1.7","11.4","1.8","3.3","1.0","1.6","0.5","53938","2661","64448","3127","(X)","(X)","25.1","(X)","(X)","(X)","58116","2705","1.9","0.9","2.5","1.1","7.0","1.8","10.2","2.1","13.5","1.9","25.6","2.8","17.7","2.0","15.3","2.3","4.1","1.3","2.2","0.7","64748","2364","11.7","76550","4291","(X)","(X)","(X)","(X)","(X)","(X)","32761","2611","18.0","3.1","10.2","2.7","16.1","3.1","13.8","3.0","3.2","13.1","2.5","4.9","1.9","3.5","1.7","0.3","0.3","0.8","0.8","30409","3266","36455","3417","(X)","(X)","(X)","(X)","22.1","(X)","19.3"
"0500000US41051","Multnomah County, Oregon","305576","2719","8.2","0.8","6.0","0.8","10.9","0.8","9.7","0.8","13.6","0.9","17.1","1.1","0.9","14.0","0.9","4.1","0.4","4.3","0.5","51799","1519","70699","1772","21.3","(X)","(X)","(X)","(X)","(X)","166785","4721","5.4","0.9","3.8","0.8","7.3","1.1","7.5","0.9","13.3","1.3","19.4","1.3","14.4","1.3","17.6","1.2","5.2","0.6","6.0","0.7","65439","2981","85072","2953","(X)","(X)","20.5","(X)","(X)","(X)","119837","4496","1.6","0.5","1.8","0.7","4.7","1.0","5.6","0.9","12.5","1.5","20.0","1.5","17.5","1.7","21.6","1.4","6.9","0.8","7.9","1.0","79699","2344","12.2","100797","3931","(X)","(X)","(X)","(X)","(X)","(X)","138791","4885","12.7","1.6","8.9","1.3","15.5","1.3","12.7","1.4","1.5","15.1","1.6","8.5","1.3","8.5","1.2","2.0","0.5","2.0","0.6","35093","1663","49718","1742","(X)","(X)","(X)","(X)","20.1","(X)","13.9"
"0500000US41053","Polk County, Oregon","28358","1044","7.1","2.7","5.0","1.8","14.1","3.1","12.1","2.3","14.0","3.1","19.4","4.5","2.4","13.2","3.4","3.1","1.3","1.6","0.9","46827","5492","59215","3457","22.0","(X)","(X)","(X)","(X)","(X)","19792","1288","3.4","2.0","2.4","1.8","13.9","4.5","9.3","2.5","14.1","3.4","21.8","5.8","11.9","3.2","17.2","4.1","3.7","1.7","2.3","1.3","55794","3731","68018","4821","(X)","(X)","20.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62361","9203","10.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8566","1134","18.9","7.3","11.0","5.1","15.8","5.6","16.3","5.7","5.9","14.0","6.6","7.7","4.3","2.5","2.7","0.8","1.2","0.0","1.8","28209","4643","34973","4726","(X)","(X)","(X)","(X)","23.1","(X)","12.9"
"0500000US41059","Umatilla County, Oregon","26371","1174","5.5","1.7","7.4","2.8","13.4","3.5","11.1","2.6","13.4","3.3","25.2","4.3","2.9","8.1","2.1","1.6","0.9","0.9","0.6","49148","4243","54301","2905","32.5","(X)","(X)","(X)","(X)","(X)","18321","1327","2.0","1.2","7.6","3.8","11.0","4.1","8.8","3.3","12.9","4.0","29.5","5.3","14.9","3.5","10.1","3.0","2.3","1.3","1.0","0.8","55754","4329","60635","3752","(X)","(X)","33.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62924","4244","13.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8050","1142","14.4","5.1","13.7","5.3","19.1","6.7","15.7","5.5","5.6","12.8","5.0","9.3","5.5","2.8","2.1","0.0","1.9","0.7","0.9","26912","4735","36257","4464","(X)","(X)","(X)","(X)","28.5","(X)","11.4"
"0500000US41067","Washington County, Oregon","203250","1991","5.2","0.8","3.2","0.6","8.1","0.9","9.2","1.0","12.5","1.0","19.6","1.5","1.4","17.3","1.4","6.2","0.7","4.7","0.6","63530","2685","80254","2046","18.9","(X)","(X)","(X)","(X)","(X)","135538","3569","4.1","0.9","2.1","0.6","5.9","1.0","7.3","1.2","11.0","1.3","18.4","1.7","15.4","1.6","21.6","1.6","8.0","1.0","6.3","0.9","76376","2390","91653","3065","(X)","(X)","18.4","(X)","(X)","(X)","106549","3661","1.4","0.6","1.1","0.4","3.6","0.9","5.4","1.1","9.3","1.5","18.4","1.9","17.6","1.9","25.7","2.0","9.7","1.3","7.8","1.1","88681","3354","14.0","104139","3688","(X)","(X)","(X)","(X)","(X)","(X)","67712","3705","9.8","2.0","5.0","1.3","13.1","2.6","15.0","2.3","1.8","19.6","2.6","10.4","2.1","7.9","1.6","2.5","1.0","1.4","0.6","41664","2686","53898","2859","(X)","(X)","(X)","(X)","18.0","(X)","15.4"
